Campaign Type,Placement,Device,Spend,Impressions,Views,Clicks,Conversions,Ad Type,date
Prospecting,Facebook News Feed,Desktop,89.7,2242,355,17,15.0,Infographic,2023-08-25
CRM,Facebook News Feed,Desktop,52.45,1153,532,37,15.0,Infographic,2023-08-25
Retargeting,GDN,Desktop,56.26,1125,372,37,31.0,Lifestyle,2023-08-25
Retargeting,Facebook Audience Network,Desktop,96.49,1929,411,41,31.0,Lifestyle,2023-08-25
Retargeting,Facebook News Feed,Desktop,58.06,1161,251,25,15.0,Product,2023-08-25
Prospecting,Facebook Audience Network,Desktop,65.13,1628,13,5,15.0,Lifestyle,2023-08-25
Retargeting,Facebook News Feed,Mobile,82.51,1650,214,21,15.0,Lifestyle,2023-08-25
Retargeting,GDN,Mobile,88.63,1772,535,53,46.0,Lifestyle,2023-08-25
Retargeting,Instagram,Mobile,116.41,2328,1043,104,46.0,Lifestyle,2023-08-25
Prospecting,Instagram,Desktop,95.57,2389,927,46,46.0,Infographic,2023-08-25
Retargeting,Facebook Audience Network,Mobile,110.17,2203,435,43,31.0,Lifestyle,2023-08-25
Retargeting,Facebook Audience Network,Mobile,112.65,2253,990,99,61.0,Infographic,2023-08-24
Retargeting,Facebook News Feed,Mobile,113.12,2262,1075,107,61.0,Infographic,2023-08-24
Retargeting,GDN,Desktop,50.06,1001,356,35,31.0,Product,2023-08-24
Prospecting,Facebook News Feed,Mobile,80.15,2003,697,34,31.0,Infographic,2023-08-24
Retargeting,GDN,Mobile,64.07,1281,606,60,46.0,Lifestyle,2023-08-24
Retargeting,GDN,Mobile,110.18,2203,777,77,46.0,Product,2023-08-24
Prospecting,Facebook Audience Network,Mobile,48.6,1215,325,16,15.0,Product,2023-08-24
Retargeting,Instagram,Mobile,96.39,1927,526,52,31.0,Product,2023-08-24
Retargeting,Instagram,Mobile,110.96,2219,686,68,31.0,Infographic,2023-08-24
CRM,Facebook Audience Network,Mobile,48.82,1074,218,15,15.0,Infographic,2023-08-24
Retargeting,Instagram,Desktop,119.23,2384,521,52,31.0,Infographic,2023-08-24
Retargeting,Facebook Audience Network,Mobile,110.13,2202,404,40,15.0,Product,2023-08-24
Retargeting,Facebook News Feed,Mobile,107.62,2152,1042,104,61.0,Infographic,2023-08-24
Retargeting,GDN,Desktop,113.96,2279,579,57,46.0,Infographic,2023-08-24
Prospecting,Instagram,Desktop,74.61,1865,789,39,31.0,Product,2023-08-24
Prospecting,Instagram,Desktop,82.28,2056,293,14,15.0,Product,2023-08-24
Prospecting,Facebook News Feed,Desktop,80.15,2003,14,5,15.0,Lifestyle,2023-08-24
Retargeting,Facebook News Feed,Desktop,99.75,1994,325,32,31.0,Product,2023-08-24
Retargeting,Instagram,Mobile,86.56,1731,625,62,46.0,Product,2023-08-24
CRM,Instagram,Mobile,47.57,1046,157,10,15.0,Product,2023-08-24
CRM,Facebook Audience Network,Mobile,56.63,1245,103,7,15.0,Lifestyle,2023-08-24
Retargeting,Facebook Audience Network,Desktop,92.16,1843,791,79,61.0,Lifestyle,2023-08-24
Retargeting,Instagram,Mobile,85.27,1705,597,59,46.0,Lifestyle,2023-08-24
Retargeting,Facebook Audience Network,Mobile,117.04,2340,899,89,31.0,Product,2023-08-24
Retargeting,Facebook News Feed,Desktop,76.56,1531,753,75,61.0,Lifestyle,2023-08-24
Retargeting,GDN,Desktop,96.57,1931,773,77,61.0,Product,2023-08-24
Retargeting,Facebook Audience Network,Mobile,123.33,2466,805,80,61.0,Infographic,2023-08-24
Prospecting,GDN,Desktop,93.64,2340,146,7,15.0,Lifestyle,2023-08-24
Prospecting,Facebook Audience Network,Mobile,98.24,2456,513,25,15.0,Infographic,2023-08-24
Retargeting,Instagram,Desktop,88.18,1763,67,6,15.0,Product,2023-08-24
Retargeting,Facebook Audience Network,Mobile,115.69,2313,503,50,31.0,Infographic,2023-08-24
CRM,GDN,Mobile,49.37,1086,68,4,15.0,Lifestyle,2023-08-24
Retargeting,GDN,Mobile,94.48,1889,558,55,31.0,Lifestyle,2023-08-24
Prospecting,Instagram,Desktop,77.27,1931,866,43,31.0,Product,2023-08-24
Retargeting,GDN,Desktop,88.48,1769,412,41,31.0,Lifestyle,2023-08-24
Prospecting,Instagram,Desktop,74.57,1864,63,3,15.0,Infographic,2023-08-24
Retargeting,Instagram,Desktop,90.13,1802,591,59,46.0,Infographic,2023-08-24
Retargeting,GDN,Mobile,80.35,1607,765,76,61.0,Lifestyle,2023-08-24
Retargeting,Facebook News Feed,Mobile,117.13,2342,236,23,15.0,Lifestyle,2023-08-24
Retargeting,GDN,Mobile,96.35,1927,395,39,31.0,Product,2023-08-24
Retargeting,GDN,Mobile,104.03,2080,131,13,15.0,Infographic,2023-08-24
Prospecting,Facebook Audience Network,Desktop,82.46,2061,225,11,15.0,Lifestyle,2023-08-24
Retargeting,GDN,Desktop,101.09,2021,603,60,46.0,Infographic,2023-08-24
Retargeting,Facebook Audience Network,Desktop,101.86,2037,472,47,31.0,Product,2023-08-24
Prospecting,Facebook Audience Network,Desktop,75.42,1885,117,5,15.0,Infographic,2023-08-24
Prospecting,GDN,Mobile,101.28,2531,637,31,31.0,Product,2023-08-24
CRM,Instagram,Desktop,67.61,1487,738,51,31.0,Infographic,2023-08-24
Prospecting,Facebook News Feed,Desktop,80.28,2006,338,16,15.0,Product,2023-08-24
Retargeting,GDN,Desktop,91.06,1821,418,41,31.0,Lifestyle,2023-08-24
Prospecting,GDN,Mobile,78.22,1955,434,21,15.0,Lifestyle,2023-08-24
CRM,Instagram,Mobile,64.18,1411,178,12,15.0,Product,2023-08-23
CRM,Facebook Audience Network,Mobile,75.0,1649,461,32,15.0,Infographic,2023-08-23
Retargeting,Instagram,Desktop,72.54,1450,596,59,46.0,Infographic,2023-08-23
Retargeting,Instagram,Mobile,113.2,2263,675,67,46.0,Infographic,2023-08-23
Retargeting,Facebook Audience Network,Mobile,122.53,2450,717,71,31.0,Lifestyle,2023-08-23
Prospecting,GDN,Mobile,57.7,1442,103,5,15.0,Lifestyle,2023-08-23
Prospecting,Instagram,Mobile,77.28,1932,113,5,15.0,Infographic,2023-08-23
Prospecting,Instagram,Mobile,64.03,1600,699,34,15.0,Lifestyle,2023-08-23
Retargeting,GDN,Mobile,108.61,2172,562,56,31.0,Lifestyle,2023-08-23
Prospecting,GDN,Desktop,74.62,1865,305,15,15.0,Lifestyle,2023-08-23
CRM,Facebook News Feed,Desktop,58.7,1291,622,43,46.0,Product,2023-08-23
Retargeting,Instagram,Mobile,91.78,1835,54,5,15.0,Product,2023-08-23
Prospecting,Facebook News Feed,Desktop,90.8,2270,523,26,15.0,Lifestyle,2023-08-23
Retargeting,Facebook Audience Network,Mobile,104.58,2091,433,43,31.0,Lifestyle,2023-08-23
CRM,GDN,Desktop,62.31,1370,189,13,15.0,Lifestyle,2023-08-23
CRM,GDN,Mobile,61.61,1355,388,27,15.0,Infographic,2023-08-23
Prospecting,Facebook News Feed,Desktop,88.59,2214,666,33,31.0,Product,2023-08-23
Prospecting,Instagram,Mobile,76.07,1901,334,16,15.0,Infographic,2023-08-23
CRM,Facebook Audience Network,Mobile,77.01,1694,345,24,15.0,Lifestyle,2023-08-23
Retargeting,Instagram,Desktop,75.3,1506,264,26,31.0,Lifestyle,2023-08-23
Retargeting,Instagram,Mobile,65.48,1309,103,10,15.0,Infographic,2023-08-23
Prospecting,Facebook News Feed,Desktop,52.87,1321,140,7,15.0,Lifestyle,2023-08-23
Retargeting,Instagram,Mobile,58.41,1168,555,55,46.0,Product,2023-08-23
Retargeting,Facebook News Feed,Mobile,113.46,2269,238,23,15.0,Product,2023-08-23
CRM,GDN,Mobile,65.51,1441,429,30,31.0,Lifestyle,2023-08-23
Prospecting,GDN,Mobile,98.12,2452,1121,56,31.0,Product,2023-08-23
Retargeting,GDN,Desktop,78.87,1577,460,46,31.0,Lifestyle,2023-08-23
Retargeting,Facebook Audience Network,Desktop,114.91,2298,969,96,77.0,Lifestyle,2023-08-23
Retargeting,Facebook Audience Network,Desktop,101.14,2022,564,56,31.0,Lifestyle,2023-08-23
Retargeting,Instagram,Desktop,103.33,2066,620,62,46.0,Product,2023-08-23
Retargeting,Facebook News Feed,Desktop,112.51,2250,256,25,15.0,Infographic,2023-08-23
Prospecting,Instagram,Mobile,68.66,1716,10,5,15.0,Product,2023-08-23
Retargeting,GDN,Mobile,151.74,3034,177,17,15.0,Product,2023-08-23
Retargeting,Instagram,Desktop,126.64,2532,982,98,61.0,Infographic,2023-08-23
Retargeting,Instagram,Mobile,89.37,1787,396,39,31.0,Product,2023-08-23
CRM,Instagram,Desktop,49.09,1080,388,27,15.0,Lifestyle,2023-08-23
Retargeting,GDN,Mobile,98.24,1964,536,53,46.0,Product,2023-08-23
Retargeting,Facebook News Feed,Desktop,103.65,2072,637,63,46.0,Lifestyle,2023-08-23
Retargeting,Instagram,Mobile,121.31,2426,265,26,15.0,Lifestyle,2023-08-23
Prospecting,GDN,Mobile,62.47,1561,132,6,15.0,Product,2023-08-23
Prospecting,Facebook Audience Network,Desktop,84.28,2107,984,49,46.0,Infographic,2023-08-23
Retargeting,Facebook News Feed,Mobile,69.42,1388,100,10,15.0,Product,2023-08-23
Retargeting,GDN,Desktop,108.73,2174,403,40,15.0,Product,2023-08-23
Retargeting,Instagram,Mobile,97.85,1956,283,28,15.0,Product,2023-08-23
Prospecting,GDN,Desktop,109.05,2726,1300,65,61.0,Lifestyle,2023-08-23
Prospecting,Facebook News Feed,Mobile,56.81,1420,138,6,15.0,Lifestyle,2023-08-23
Retargeting,Instagram,Desktop,127.41,2548,1244,124,77.0,Infographic,2023-08-23
Retargeting,Facebook Audience Network,Mobile,65.92,1318,68,6,15.0,Infographic,2023-08-23
Retargeting,Facebook Audience Network,Mobile,73.46,1469,176,17,15.0,Product,2023-08-23
Retargeting,Facebook Audience Network,Desktop,66.46,1329,372,37,31.0,Infographic,2023-08-23
Prospecting,GDN,Desktop,83.76,2093,544,27,15.0,Product,2023-08-22
Retargeting,Facebook News Feed,Desktop,76.53,1530,300,30,31.0,Lifestyle,2023-08-22
Retargeting,Facebook Audience Network,Desktop,73.03,1460,227,22,15.0,Product,2023-08-22
Retargeting,Instagram,Mobile,104.06,2081,1014,101,77.0,Product,2023-08-22
CRM,Instagram,Mobile,64.52,1419,645,45,31.0,Product,2023-08-22
CRM,Instagram,Mobile,60.4,1328,398,27,31.0,Product,2023-08-22
Retargeting,GDN,Mobile,96.76,1935,142,14,15.0,Infographic,2023-08-22
Retargeting,Facebook News Feed,Mobile,136.58,2731,756,75,46.0,Product,2023-08-22
Retargeting,Facebook News Feed,Desktop,102.92,2058,572,57,31.0,Lifestyle,2023-08-22
Retargeting,Facebook Audience Network,Desktop,116.11,2322,55,5,15.0,Product,2023-08-22
Retargeting,Facebook News Feed,Desktop,102.86,2057,381,38,31.0,Lifestyle,2023-08-22
Prospecting,Instagram,Desktop,63.53,1588,470,23,15.0,Infographic,2023-08-22
Prospecting,Instagram,Desktop,88.25,2206,634,31,31.0,Product,2023-08-22
CRM,GDN,Mobile,53.44,1175,34,2,15.0,Lifestyle,2023-08-22
Retargeting,Instagram,Mobile,98.18,1963,265,26,15.0,Product,2023-08-22
CRM,Facebook News Feed,Desktop,63.05,1387,602,42,46.0,Product,2023-08-22
Prospecting,Instagram,Desktop,50.88,1271,20,1,15.0,Infographic,2023-08-22
Retargeting,Facebook Audience Network,Desktop,67.81,1356,139,13,15.0,Lifestyle,2023-08-22
Retargeting,GDN,Mobile,118.19,2363,264,26,15.0,Lifestyle,2023-08-22
Retargeting,GDN,Desktop,86.73,1734,399,39,15.0,Lifestyle,2023-08-22
Retargeting,Facebook News Feed,Desktop,87.67,1753,456,45,31.0,Product,2023-08-22
Retargeting,Instagram,Desktop,103.33,2066,949,94,46.0,Infographic,2023-08-22
Prospecting,Instagram,Mobile,74.21,1855,382,19,15.0,Product,2023-08-22
Retargeting,Facebook News Feed,Desktop,108.35,2167,534,53,46.0,Infographic,2023-08-22
CRM,Facebook News Feed,Mobile,59.49,1308,38,2,15.0,Infographic,2023-08-22
Retargeting,Facebook Audience Network,Desktop,103.97,2079,983,98,77.0,Lifestyle,2023-08-22
CRM,Facebook News Feed,Desktop,52.98,1165,21,1,15.0,Infographic,2023-08-22
Retargeting,Instagram,Mobile,103.87,2077,46,4,15.0,Lifestyle,2023-08-22
Prospecting,Facebook Audience Network,Mobile,96.58,2414,745,37,15.0,Product,2023-08-22
Retargeting,GDN,Desktop,88.65,1772,538,53,31.0,Product,2023-08-22
Retargeting,Instagram,Desktop,118.31,2366,1071,107,77.0,Infographic,2023-08-22
CRM,GDN,Mobile,59.48,1308,80,5,15.0,Lifestyle,2023-08-22
Retargeting,GDN,Mobile,114.69,2293,44,4,15.0,Lifestyle,2023-08-22
Prospecting,GDN,Desktop,81.93,2048,274,13,15.0,Product,2023-08-22
Prospecting,Instagram,Mobile,79.5,1987,692,34,31.0,Infographic,2023-08-22
Retargeting,GDN,Mobile,106.99,2139,984,98,61.0,Lifestyle,2023-08-22
Retargeting,Instagram,Desktop,124.27,2485,231,23,15.0,Lifestyle,2023-08-22
Prospecting,GDN,Desktop,83.54,2088,85,4,15.0,Infographic,2023-08-22
Retargeting,Facebook News Feed,Desktop,109.57,2191,176,17,15.0,Product,2023-08-22
Prospecting,Facebook News Feed,Mobile,74.47,1861,745,37,31.0,Lifestyle,2023-08-22
CRM,Instagram,Desktop,75.71,1665,589,41,15.0,Lifestyle,2023-08-22
Retargeting,GDN,Desktop,112.81,2256,637,63,46.0,Infographic,2023-08-22
Retargeting,GDN,Mobile,101.55,2031,188,18,15.0,Infographic,2023-08-22
Prospecting,GDN,Desktop,78.16,1954,59,2,15.0,Lifestyle,2023-08-22
Retargeting,Facebook News Feed,Mobile,119.56,2391,587,58,46.0,Lifestyle,2023-08-22
Retargeting,GDN,Mobile,87.88,1757,602,60,31.0,Infographic,2023-08-22
Retargeting,GDN,Desktop,64.34,1286,115,11,15.0,Infographic,2023-08-22
Prospecting,Instagram,Desktop,81.09,2027,791,39,15.0,Lifestyle,2023-08-22
Retargeting,GDN,Mobile,123.8,2476,1190,119,77.0,Infographic,2023-08-22
Retargeting,Facebook News Feed,Desktop,131.83,2636,637,63,46.0,Lifestyle,2023-08-22
Prospecting,GDN,Mobile,78.39,1959,444,22,15.0,Infographic,2023-08-21
Retargeting,Facebook News Feed,Mobile,100.87,2017,232,23,15.0,Lifestyle,2023-08-21
Retargeting,Facebook News Feed,Desktop,110.39,2207,113,11,15.0,Lifestyle,2023-08-21
CRM,Facebook Audience Network,Desktop,57.36,1261,507,35,15.0,Infographic,2023-08-21
Prospecting,Facebook News Feed,Mobile,87.75,2193,611,30,31.0,Product,2023-08-21
CRM,Facebook Audience Network,Mobile,59.15,1301,150,10,15.0,Lifestyle,2023-08-21
Retargeting,Facebook Audience Network,Desktop,120.23,2404,583,58,46.0,Product,2023-08-21
Prospecting,GDN,Mobile,90.84,2271,987,49,46.0,Product,2023-08-21
Retargeting,Facebook Audience Network,Mobile,116.2,2324,369,36,31.0,Infographic,2023-08-21
Retargeting,Instagram,Mobile,95.89,1917,348,34,31.0,Lifestyle,2023-08-21
Retargeting,Facebook News Feed,Desktop,138.52,2770,974,97,46.0,Product,2023-08-21
Retargeting,Instagram,Mobile,109.68,2193,71,7,15.0,Lifestyle,2023-08-21
CRM,Facebook Audience Network,Mobile,62.47,1374,352,24,15.0,Lifestyle,2023-08-21
Retargeting,GDN,Desktop,84.78,1695,10,1,15.0,Product,2023-08-21
Prospecting,Facebook News Feed,Mobile,78.54,1963,809,40,31.0,Product,2023-08-21
Prospecting,Instagram,Mobile,81.72,2042,740,37,31.0,Lifestyle,2023-08-21
Prospecting,GDN,Desktop,68.18,1704,637,31,15.0,Product,2023-08-21
Retargeting,Facebook Audience Network,Desktop,94.15,1883,152,15,15.0,Product,2023-08-21
Prospecting,GDN,Desktop,77.51,1937,161,8,15.0,Lifestyle,2023-08-21
Retargeting,Instagram,Desktop,101.12,2022,789,78,61.0,Product,2023-08-21
Retargeting,GDN,Desktop,64.75,1294,385,38,31.0,Product,2023-08-21
CRM,Instagram,Mobile,58.65,1290,143,10,15.0,Lifestyle,2023-08-21
Retargeting,GDN,Mobile,92.45,1849,138,13,15.0,Product,2023-08-21
Retargeting,Facebook News Feed,Desktop,99.58,1991,205,20,15.0,Infographic,2023-08-21
CRM,GDN,Mobile,70.35,1547,95,6,15.0,Lifestyle,2023-08-21
Retargeting,Facebook News Feed,Desktop,141.05,2820,725,72,46.0,Infographic,2023-08-21
Prospecting,Instagram,Mobile,90.18,2254,317,15,15.0,Lifestyle,2023-08-21
Retargeting,Facebook News Feed,Mobile,75.31,1506,511,51,46.0,Infographic,2023-08-21
Retargeting,GDN,Mobile,93.09,1861,18,1,15.0,Infographic,2023-08-21
Retargeting,Facebook News Feed,Desktop,111.92,2238,406,40,15.0,Product,2023-08-21
Retargeting,Instagram,Desktop,109.67,2193,968,96,46.0,Lifestyle,2023-08-21
Retargeting,GDN,Desktop,119.75,2394,862,86,61.0,Lifestyle,2023-08-21
Prospecting,Facebook News Feed,Mobile,78.54,1963,100,5,15.0,Product,2023-08-21
Prospecting,Facebook News Feed,Desktop,74.55,1863,592,29,15.0,Product,2023-08-21
CRM,Facebook Audience Network,Mobile,77.52,1705,694,48,31.0,Infographic,2023-08-21
Retargeting,Facebook News Feed,Mobile,101.17,2023,17,1,15.0,Lifestyle,2023-08-21
Prospecting,Facebook Audience Network,Desktop,64.75,1618,154,7,15.0,Product,2023-08-21
Prospecting,Instagram,Mobile,102.13,2553,128,6,15.0,Product,2023-08-21
CRM,Facebook Audience Network,Mobile,45.04,990,479,33,15.0,Infographic,2023-08-21
Retargeting,Instagram,Mobile,30.1,601,160,16,15.0,Infographic,2023-08-21
Prospecting,Facebook News Feed,Desktop,91.54,2288,934,46,46.0,Product,2023-08-21
CRM,Facebook News Feed,Desktop,69.11,1520,375,26,15.0,Infographic,2023-08-21
Retargeting,Facebook Audience Network,Desktop,108.28,2165,331,33,15.0,Lifestyle,2023-08-21
CRM,Instagram,Mobile,46.98,1033,19,1,15.0,Infographic,2023-08-21
Retargeting,Facebook News Feed,Mobile,98.82,1976,545,54,31.0,Lifestyle,2023-08-21
Prospecting,Facebook Audience Network,Desktop,75.83,1895,825,41,15.0,Product,2023-08-21
CRM,Facebook Audience Network,Mobile,54.63,1201,571,39,31.0,Product,2023-08-21
Prospecting,Facebook Audience Network,Desktop,101.18,2529,461,23,15.0,Infographic,2023-08-21
Retargeting,Facebook News Feed,Desktop,79.07,1581,157,15,15.0,Product,2023-08-21
Retargeting,Instagram,Desktop,106.32,2126,908,90,46.0,Infographic,2023-08-21
CRM,Facebook News Feed,Desktop,71.94,1582,717,50,31.0,Infographic,2023-08-20
Retargeting,GDN,Mobile,107.63,2152,604,60,31.0,Infographic,2023-08-20
Retargeting,GDN,Mobile,124.82,2496,322,32,31.0,Infographic,2023-08-20
Prospecting,Facebook News Feed,Mobile,88.46,2211,88,4,15.0,Lifestyle,2023-08-20
Retargeting,Instagram,Desktop,108.59,2171,172,17,15.0,Lifestyle,2023-08-20
Retargeting,Facebook Audience Network,Mobile,107.34,2146,39,3,15.0,Product,2023-08-20
Retargeting,GDN,Desktop,112.27,2245,933,93,77.0,Infographic,2023-08-20
Retargeting,GDN,Desktop,92.29,1845,202,20,15.0,Product,2023-08-20
Prospecting,Facebook News Feed,Desktop,60.47,1511,732,36,31.0,Infographic,2023-08-20
Prospecting,GDN,Mobile,94.31,2357,242,12,15.0,Product,2023-08-20
Prospecting,GDN,Desktop,97.43,2435,87,4,15.0,Lifestyle,2023-08-20
CRM,Facebook Audience Network,Mobile,62.52,1375,668,46,15.0,Product,2023-08-20
CRM,Facebook Audience Network,Mobile,54.52,1199,531,37,31.0,Infographic,2023-08-20
Prospecting,Instagram,Mobile,56.63,1415,659,32,15.0,Infographic,2023-08-20
Retargeting,GDN,Mobile,101.72,2034,712,71,31.0,Product,2023-08-20
Prospecting,Instagram,Mobile,59.77,1494,150,7,15.0,Product,2023-08-20
Retargeting,Instagram,Mobile,70.22,1404,99,9,15.0,Infographic,2023-08-20
Prospecting,Facebook Audience Network,Mobile,79.69,1992,246,12,15.0,Product,2023-08-20
Prospecting,Facebook Audience Network,Mobile,68.54,1713,624,31,31.0,Lifestyle,2023-08-20
Retargeting,Facebook News Feed,Desktop,106.91,2138,730,73,46.0,Infographic,2023-08-20
CRM,Facebook Audience Network,Desktop,58.41,1284,536,37,31.0,Infographic,2023-08-20
Retargeting,Instagram,Mobile,87.87,1757,495,49,46.0,Lifestyle,2023-08-20
Prospecting,GDN,Mobile,54.43,1360,288,14,15.0,Product,2023-08-20
Retargeting,Instagram,Mobile,82.94,1658,414,41,15.0,Lifestyle,2023-08-20
CRM,Instagram,Mobile,51.84,1140,78,5,15.0,Infographic,2023-08-20
Retargeting,Instagram,Mobile,75.49,1509,384,38,31.0,Lifestyle,2023-08-20
Retargeting,Facebook Audience Network,Desktop,93.42,1868,437,43,31.0,Product,2023-08-20
Retargeting,Instagram,Mobile,77.05,1541,527,52,31.0,Product,2023-08-20
Retargeting,Facebook News Feed,Mobile,96.73,1934,340,34,31.0,Infographic,2023-08-20
Retargeting,GDN,Mobile,104.81,2096,705,70,46.0,Infographic,2023-08-20
Prospecting,Facebook Audience Network,Desktop,67.61,1690,636,31,31.0,Lifestyle,2023-08-20
Retargeting,Instagram,Desktop,108.51,2170,898,89,61.0,Product,2023-08-20
Retargeting,Facebook News Feed,Mobile,72.77,1455,543,54,46.0,Lifestyle,2023-08-20
Retargeting,GDN,Desktop,77.76,1555,689,68,61.0,Infographic,2023-08-20
CRM,Instagram,Desktop,58.87,1295,218,15,15.0,Lifestyle,2023-08-20
Prospecting,GDN,Desktop,90.31,2257,1123,56,46.0,Product,2023-08-20
Prospecting,Facebook Audience Network,Desktop,93.01,2325,994,49,31.0,Infographic,2023-08-20
Prospecting,Facebook Audience Network,Desktop,104.19,2604,102,5,15.0,Lifestyle,2023-08-20
Retargeting,Facebook News Feed,Desktop,92.47,1849,883,88,77.0,Lifestyle,2023-08-20
Retargeting,Facebook Audience Network,Desktop,97.45,1948,629,62,31.0,Product,2023-08-20
Retargeting,Facebook News Feed,Desktop,79.35,1586,754,75,46.0,Product,2023-08-20
CRM,Instagram,Mobile,47.46,1044,118,8,15.0,Lifestyle,2023-08-20
CRM,GDN,Mobile,62.29,1370,6,5,15.0,Product,2023-08-20
Retargeting,Facebook Audience Network,Desktop,84.48,1689,387,38,31.0,Infographic,2023-08-20
Retargeting,GDN,Desktop,124.65,2492,827,82,46.0,Lifestyle,2023-08-20
Retargeting,GDN,Mobile,70.75,1415,280,28,15.0,Lifestyle,2023-08-20
Retargeting,Instagram,Mobile,109.73,2194,41,4,15.0,Infographic,2023-08-20
Prospecting,Instagram,Desktop,64.91,1622,558,27,15.0,Product,2023-08-20
Retargeting,Facebook Audience Network,Mobile,83.59,1671,95,9,15.0,Infographic,2023-08-20
CRM,Instagram,Desktop,65.39,1438,503,35,15.0,Infographic,2023-08-20
Retargeting,GDN,Mobile,86.48,1729,245,24,31.0,Lifestyle,2023-08-19
CRM,Facebook News Feed,Desktop,54.84,1206,223,15,15.0,Infographic,2023-08-19
Prospecting,Facebook News Feed,Mobile,67.82,1695,113,5,15.0,Product,2023-08-19
Prospecting,Facebook News Feed,Desktop,106.78,2669,543,27,15.0,Lifestyle,2023-08-19
Prospecting,Facebook Audience Network,Mobile,70.74,1768,329,16,15.0,Product,2023-08-19
Prospecting,Instagram,Mobile,80.77,2019,502,25,31.0,Infographic,2023-08-19
Prospecting,Instagram,Desktop,76.97,1924,152,7,15.0,Infographic,2023-08-19
Prospecting,Instagram,Desktop,83.32,2083,271,13,15.0,Product,2023-08-19
Prospecting,Instagram,Mobile,70.78,1769,399,19,15.0,Lifestyle,2023-08-19
CRM,GDN,Mobile,57.99,1275,349,24,15.0,Infographic,2023-08-19
Prospecting,Facebook News Feed,Desktop,85.91,2147,260,13,15.0,Infographic,2023-08-19
Prospecting,GDN,Mobile,67.05,1676,518,25,15.0,Infographic,2023-08-19
CRM,Facebook Audience Network,Mobile,70.89,1559,716,50,31.0,Lifestyle,2023-08-19
Retargeting,Facebook News Feed,Mobile,123.71,2474,263,26,31.0,Lifestyle,2023-08-19
Retargeting,Facebook News Feed,Mobile,112.13,2242,800,80,46.0,Infographic,2023-08-19
Retargeting,GDN,Mobile,101.4,2027,317,31,31.0,Lifestyle,2023-08-19
Prospecting,Facebook Audience Network,Desktop,35.14,878,201,10,15.0,Product,2023-08-19
